playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8480853,2021,Liam Foudy,CBJ,C,1,11.85,17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0
8479520,2021,Brandon Duhaime,MIN,R,80,817.45,1156,91,161,17,6,11,5,6,18,201,16,13,8,20,33,102,23,79,0,0,0,0,0,0
8476902,2021,Esa Lindell,DAL,D,76,1675.43,2021,136,211,25,4,21,13,8,148,111,20,55,0,1,6,12,10,20,3,0,3,3,1,2
8479383,2021,Boris Katchouk,CHI,L,59,585.3,865,58,100,7,3,4,2,2,20,138,16,7,7,12,8,19,15,33,0,0,0,0,0,0
8479578,2021,Casey Fitzgerald,BUF,D,36,607.5,848,41,67,6,0,6,3,3,35,86,13,17,0,0,7,26,8,28,0,0,0,0,0,0
8475791,2021,Taylor Hall,BOS,L,81,1329.35,1572,217,322,61,20,41,27,14,36,55,33,48,18,21,21,42,17,38,13,6,7,0,0,0
8479402,2021,Jake Bean,CBJ,D,67,1378.07,1621,90,209,25,7,18,6,12,71,41,21,23,0,0,13,26,4,8,4,0,4,1,0,1
8480185,2021,Eetu Luostarinen,FLA,C,78,1048.12,1510,84,153,26,9,17,10,7,46,103,38,27,321,481,6,12,14,28,1,0,1,3,2,1
8476461,2021,Sean Couturier,PHI,C,29,591.25,739,79,136,17,6,11,8,3,18,22,25,17,238,190,7,14,8,16,3,1,2,1,0,1
8477220,2021,Nate Schmidt,WPG,D,77,1556.12,1909,117,257,32,4,28,15,13,104,37,32,66,0,0,5,10,10,20,11,1,10,1,0,1
8473453,2021,Trevor Lewis,CGY,C,80,1026.52,1502,108,180,16,6,10,3,7,40,176,11,9,77,105,6,12,12,24,1,0,1,1,1,0
8477149,2021,Scott Sabourin,OTT,R,7,53.17,90,4,10,2,0,2,2,0,4,14,1,2,1,0,4,11,1,5,0,0,0,0,0,0
8480326,2021,Sheldon Dries,VAN,C,11,113.3,161,17,28,3,2,1,1,0,6,9,2,1,7,14,0,0,1,2,1,1,0,0,0,0
8479465,2021,Drake Caggiula,BUF,C,18,263.45,354,23,37,5,2,3,3,0,7,17,6,2,1,3,2,4,3,6,1,0,1,0,0,0
8479372,2021,Josh Mahura,ANA,D,38,534.3,703,36,82,7,3,4,2,2,51,63,5,17,0,0,6,12,6,12,0,0,0,0,0,0
8481655,2021,Cole Schwindt,FLA,C,3,42.4,53,3,10,0,0,0,0,0,2,5,1,2,15,16,0,0,0,0,0,0,0,0,0,0
8477942,2021,Kevin Fiala,MIN,L,82,1447.07,1547,262,453,85,33,52,31,21,21,52,38,54,4,11,20,42,32,64,10,2,8,1,1,0
8479976,2021,Juuso Valimaki,CGY,D,9,141.35,195,11,21,2,0,2,1,1,9,8,3,3,0,0,5,10,3,6,0,0,0,0,0,0
8479718,2021,Alex Barre-Boulet,TBL,C,16,176.03,240,16,28,6,3,3,3,0,3,10,4,3,6,9,2,4,4,8,0,0,0,0,0,0
8480060,2021,Scott Reedy,SJS,C,35,391.52,548,33,54,9,7,2,1,1,26,14,6,5,53,79,5,10,4,8,3,3,0,0,0,0
8480823,2021,Alexander Alexeyev,WSH,D,1,10.58,16,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
8475714,2021,Calle Jarnkrok,CGY,C,66,1058.48,1472,101,175,30,12,18,7,11,17,38,27,12,239,228,3,6,10,20,6,2,4,0,0,0
8471669,2021,Paul Stastny,WPG,C,71,1262.6,1569,141,196,45,21,24,14,10,27,27,38,21,267,205,7,14,7,14,7,4,3,0,0,0
8481542,2021,Moritz Seider,DET,D,82,1889.73,2112,187,355,50,7,43,20,23,161,151,41,48,0,0,17,34,18,38,17,2,15,2,0,2
8474568,2021,Luke Schenn,VAN,D,66,1135.85,1633,78,163,17,5,12,7,5,96,273,7,42,0,0,21,61,8,37,0,0,0,0,0,0
8474679,2021,Gustav Nyquist,CBJ,C,82,1462.93,1855,122,208,53,18,35,24,11,51,41,46,25,14,16,13,26,17,34,10,4,6,4,4,0
8479346,2021,Dillon Dube,CGY,C,79,1014.28,1507,143,228,32,18,14,7,7,15,87,24,23,92,102,10,20,15,28,3,2,1,2,1,1
8475790,2021,Erik Gudbranson,CGY,D,78,1414.87,2035,129,268,17,6,11,5,6,92,145,20,42,0,0,24,68,13,44,0,0,0,0,0,0
8477943,2021,Brendan Perlini,EDM,L,23,192.57,246,24,44,5,4,1,1,0,3,29,3,2,0,1,3,6,0,0,0,0,0,0,0,0
8481093,2021,Rafael Harvey-Pinard,MTL,L,4,52.35,79,6,7,1,1,0,0,0,3,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0
8477355,2021,Will Butcher,BUF,D,37,609.88,762,35,78,8,2,6,3,3,32,11,1,10,0,0,0,0,1,2,2,0,2,0,0,0
8480074,2021,Alexandre Texier,CBJ,C,36,525.87,695,59,109,20,11,9,7,2,12,13,16,5,20,37,6,12,7,14,0,0,0,2,1,1
8477343,2021,Tyler Lewington,BOS,D,2,24.88,33,2,3,0,0,0,0,0,2,1,0,0,0,0,2,7,2,7,0,0,0,0,0,0
8480849,2021,Barrett Hayton,ARI,C,60,967.08,1388,82,150,24,10,14,7,7,33,84,18,18,415,447,10,20,19,38,4,1,3,0,0,0
8476918,2021,Jimmy Vesey,NJD,L,68,980.83,1399,110,185,15,8,7,3,4,29,85,57,33,18,43,6,12,6,12,0,0,0,2,2,0
8476924,2021,Martin Frk,LAK,R,6,84.18,99,15,28,2,2,0,0,0,0,11,0,5,0,0,1,2,1,2,1,1,0,0,0,0
8479458,2021,Nikita Zaitsev,OTT,D,62,1177.38,1520,65,138,11,2,9,4,5,103,128,13,35,0,0,14,28,0,0,0,0,0,1,0,1
8475188,2021,Brayden McNabb,VGK,D,69,1359.3,1637,85,195,18,3,15,5,10,179,154,37,28,0,0,18,42,11,28,0,0,0,0,0,0
8477950,2021,Tony DeAngelo,CAR,D,64,1267.75,1458,151,264,51,10,41,21,20,59,41,27,39,0,0,16,36,13,32,18,2,16,0,0,0
8479366,2021,Logan Brown,STL,C,39,397.4,553,34,56,11,4,7,4,3,13,22,7,13,66,102,4,8,2,4,1,0,1,0,0,0
8476921,2021,Jordan Martinook,CAR,L,59,660.85,918,77,152,15,6,9,6,3,11,83,11,15,23,28,11,22,6,12,0,0,0,0,0,0
8470613,2021,Brent Burns,SJS,D,82,2144.03,2441,203,446,54,10,44,25,19,150,55,68,97,0,1,22,42,8,16,16,3,13,1,0,1
8479324,2021,Ryan Lindgren,NYR,D,78,1567.83,2061,73,154,15,4,11,6,5,141,129,19,32,0,0,24,48,15,30,0,0,0,0,0,0
8477478,2021,William Carrier,VGK,L,63,732.3,1080,120,194,20,9,11,5,6,24,159,24,12,4,4,12,24,10,20,0,0,0,0,0,0
8475193,2021,Tomas Tatar,NJD,L,76,1127.25,1613,132,244,30,15,15,8,7,28,75,27,25,19,31,11,22,16,32,5,2,3,0,0,0
8471260,2021,Blake Comeau,DAL,L,6,68.82,118,2,5,1,1,0,0,0,3,13,1,4,1,0,2,4,0,0,0,0,0,0,0,0
8477952,2021,Robby Fabbri,DET,C,56,970.45,1067,123,211,30,17,13,10,3,19,86,13,21,54,55,16,35,16,35,7,6,1,0,0,0
8481552,2021,Artemi Kniazev,SJS,D,1,11.98,19,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478467,2021,Nicolas Meloche,SJS,D,50,843.78,1214,36,94,7,2,5,1,4,54,158,17,26,0,0,17,39,7,17,0,0,0,1,0,1
8477205,2021,Andrej Sustr,ANA,D,38,559.48,722,28,62,6,1,5,2,3,36,27,10,15,0,0,8,16,1,2,0,0,0,0,0,0
8477527,2021,Ross Johnston,NYI,L,32,328.68,460,9,18,7,2,5,2,3,16,90,4,10,0,1,11,34,9,30,0,0,0,0,0,0
8476469,2021,Joel Armia,MTL,R,60,823.42,1152,103,179,14,6,8,4,4,27,104,30,28,3,14,7,14,14,28,3,1,2,1,1,0
8479546,2021,Oskar Steen,BOS,C,20,221.47,326,25,43,6,2,4,3,1,8,32,9,5,1,5,3,6,4,8,0,0,0,0,0,0
8476389,2021,Vincent Trocheck,CAR,C,81,1447.78,1727,168,300,51,21,30,16,14,46,185,50,42,680,565,31,68,27,57,12,6,6,0,0,0
8479339,2021,Patrik Laine,CBJ,L,56,1054.45,1199,167,317,56,26,30,15,15,13,34,27,52,14,24,12,24,7,14,11,5,6,0,0,0
8479619,2021,Michael Carcone,ARI,L,21,258.58,355,36,64,6,4,2,1,1,7,31,8,9,0,7,4,14,4,14,0,0,0,0,0,0
8477573,2021,Nathan Walker,STL,L,30,346.27,452,38,64,12,8,4,3,1,22,58,8,6,8,15,1,2,4,8,0,0,0,0,0,0
8477392,2021,Hudson Fasching,ARI,R,11,108.72,155,3,17,0,0,0,0,0,6,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0
8479348,2021,Kale Clague,MTL,D,36,602.55,707,26,56,10,2,8,5,3,23,14,6,35,0,0,10,20,1,2,3,0,3,0,0,0
8480434,2021,Sean Durzi,LAK,D,64,1254.05,1429,119,247,27,3,24,12,12,121,74,26,53,0,0,23,55,17,43,12,1,11,1,0,1
8475718,2021,Justin Holl,TOR,D,69,1394.37,1764,64,128,23,3,20,6,14,104,129,18,56,0,0,19,41,8,19,0,0,0,3,1,2
8478398,2021,Kyle Connor,WPG,L,79,1720.32,1892,317,499,93,47,46,27,19,23,32,66,47,1,6,2,4,6,12,26,8,18,2,2,0
8476457,2021,Adam Larsson,SEA,D,82,1827.03,2115,119,260,25,8,17,10,7,140,183,23,35,0,0,25,55,8,19,1,0,1,0,0,0
8480798,2021,Philipp Kurashev,CHI,C,67,861.22,1161,86,142,21,6,15,11,4,30,31,24,11,51,70,6,12,15,30,5,2,3,0,0,0
8480039,2021,Martin Necas,CAR,C,78,1262.67,1583,159,295,40,14,26,17,9,19,55,38,75,38,47,16,32,17,34,4,2,2,1,1,0
8475745,2021,Charlie Coyle,BOS,C,82,1427.45,1762,131,214,44,16,28,16,12,39,84,39,42,540,560,11,22,12,24,7,2,5,0,0,0
8477450,2021,Jason Dickinson,VAN,C,62,808.6,1197,66,125,11,5,6,2,4,43,101,20,9,123,166,8,19,7,17,0,0,0,0,0,0
8475179,2021,Dmitry Kulikov,MIN,D,80,1455.68,1765,74,168,24,7,17,11,6,103,100,16,31,0,0,18,39,16,35,0,0,0,0,0,0
8477960,2021,Adrian Kempe,LAK,C,78,1449.53,1873,247,443,54,35,19,8,11,28,111,34,43,25,25,22,46,26,52,13,5,8,3,3,0
8476779,2021,Brad Hunt,VAN,D,50,762.65,1042,67,127,17,3,14,8,6,48,22,11,19,0,0,6,12,3,6,2,0,2,0,0,0
8476880,2021,Tom Wilson,WSH,R,78,1449.42,1755,151,279,52,24,28,14,14,55,240,36,44,22,30,30,78,30,78,10,4,6,3,2,1
8482241,2021,Radim Zohorna,PIT,L,17,175.57,260,9,24,6,2,4,3,1,3,23,6,1,4,8,2,4,1,2,0,0,0,0,0,0
8476988,2021,Matt Benning,NSH,D,65,1061.92,1491,61,114,11,0,11,7,4,67,82,8,33,0,0,18,39,14,31,0,0,0,0,0,0
8479420,2021,Tage Thompson,BUF,R,78,1394.6,1739,253,457,68,38,30,15,15,25,66,49,42,393,582,12,27,14,31,15,10,5,1,1,0
8480796,2021,Martin Fehervary,WSH,D,79,1552.58,1937,96,181,17,8,9,6,3,117,251,14,36,0,0,13,26,8,16,0,0,0,2,1,1
8479514,2021,Rem Pitlick,MTL,C,65,972.58,1177,63,94,37,15,22,13,9,28,25,31,39,52,65,11,22,5,8,1,0,1,0,0,0
8476853,2021,Morgan Rielly,TOR,D,82,1946.52,2242,221,384,68,10,58,32,26,87,92,40,76,0,0,20,40,9,18,21,2,19,3,0,3
8475820,2021,Joonas Donskoi,SEA,R,75,1112.78,1484,89,155,22,2,20,7,13,31,36,24,21,5,9,7,14,12,26,3,0,3,1,0,1
8471303,2021,Alexander Edler,LAK,D,41,756.97,918,54,119,19,3,16,7,9,70,56,9,16,0,0,17,34,11,22,0,0,0,1,0,1
8474053,2021,Logan Couture,SJS,C,77,1457.82,2023,199,314,56,23,33,21,12,58,92,62,31,621,654,9,18,18,38,17,5,12,3,2,1
8475227,2021,Chris Wideman,MTL,D,64,952.07,1232,76,148,27,4,23,12,11,46,44,13,57,0,0,22,47,11,25,12,0,12,0,0,0
8476331,2021,Dylan DeMelo,WPG,D,76,1405.93,1764,78,141,13,1,12,6,6,108,113,17,49,0,0,14,28,7,14,0,0,0,2,1,1
8477406,2021,Mattias Janmark,VGK,C,67,961.07,1260,89,144,25,9,16,8,8,28,19,29,19,11,16,9,21,11,23,0,0,0,3,2,1
8479304,2021,Kyle Criscuolo,DET,C,6,57.33,78,5,10,2,0,2,1,1,1,6,0,0,4,9,1,2,0,0,0,0,0,0,0,0
8478397,2021,Rasmus Andersson,CGY,D,82,1859.7,2500,152,289,50,4,46,21,25,125,63,24,44,0,0,16,28,17,34,16,2,14,1,0,1
8478430,2021,Oliver Kylington,CGY,D,73,1325.53,1950,138,277,31,9,22,8,14,79,40,24,56,0,0,7,14,8,16,3,1,2,0,0,0
8477939,2021,William Nylander,TOR,R,81,1480.12,1774,256,467,80,34,46,34,12,30,19,59,33,34,31,8,16,10,20,29,12,17,0,0,0
8482660,2021,Kent Johnson,CBJ,C,9,111.98,136,5,20,3,0,3,1,2,1,4,2,2,0,0,1,2,0,0,2,0,2,0,0,0
8480001,2021,Urho Vaakanainen,ANA,D,29,560.23,712,27,55,6,0,6,4,2,28,27,7,8,0,0,5,10,4,8,1,0,1,0,0,0
8481577,2021,Philip Tomasino,NSH,C,76,876.77,1123,111,189,32,11,21,16,5,28,49,17,23,21,33,5,10,9,18,9,3,6,0,0,0
8478906,2021,Markus Nutivaara,FLA,D,1,7.02,12,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480049,2021,Dylan Samberg,WPG,D,15,222.8,291,14,28,5,0,5,1,4,19,21,6,11,0,0,2,4,1,2,0,0,0,0,0,0
8479972,2021,Mason Shaw,MIN,C,3,26.97,36,7,10,0,0,0,0,0,1,6,3,1,1,2,1,5,1,5,0,0,0,0,0,0
8478949,2021,Kole Sherwood,NSH,R,1,8.13,12,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478465,2021,Guillaume Brisebois,VAN,D,1,4.22,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478462,2021,Nicolas Roy,VGK,C,78,1268.2,1694,145,238,39,15,24,19,5,34,85,34,38,454,477,19,41,9,21,5,2,3,1,0,1
8474150,2021,Mikael Backlund,CGY,C,82,1403.7,1898,214,355,39,12,27,18,9,27,62,55,44,621,608,15,30,12,24,7,0,7,0,0,0
8477482,2021,Zach Sanford,WPG,L,80,1143.92,1552,104,209,21,9,12,7,5,67,169,36,22,5,17,18,50,17,46,3,1,2,0,0,0
8478831,2021,Kevin Stenlund,CBJ,C,3,22.58,32,3,4,0,0,0,0,0,2,2,1,0,1,0,1,2,1,2,0,0,0,0,0,0
8477419,2021,Mason Geertsen,NJD,D,25,173.92,284,12,20,0,0,0,0,0,7,58,4,3,0,0,11,37,10,35,0,0,0,0,0,0
8478399,2021,Jonas Siegenthaler,NJD,D,70,1439.67,1690,92,190,14,1,13,6,7,106,98,17,52,0,0,18,42,15,38,0,0,0,1,0,1
8482061,2021,Brandon Biro,BUF,L,1,13.5,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475735,2021,Greg McKegg,NYR,C,43,467.28,632,25,38,5,2,3,2,1,22,50,14,15,72,88,3,6,3,6,0,0,0,1,0,1
8478483,2021,Mitchell Marner,TOR,R,72,1503.57,1744,224,420,97,35,62,36,26,31,75,72,63,10,8,8,16,14,28,22,5,17,3,2,1
8481014,2021,Alexander Romanov,MTL,D,79,1611.15,1780,107,244,13,3,10,2,8,144,227,24,78,0,0,17,43,10,29,0,0,0,0,0,0
8474564,2021,Steven Stamkos,TBL,C,81,1496.72,1788,241,401,106,42,64,43,21,31,93,30,24,545,523,18,36,10,20,31,14,17,0,0,0
8479597,2021,Chase Priskie,FLA,D,4,56.02,79,4,7,0,0,0,0,0,3,3,1,4,0,0,1,2,1,2,0,0,0,0,0,0
8475747,2021,Patrik Nemeth,NYR,D,63,1047.98,1364,52,114,7,2,5,4,1,102,115,11,18,0,0,14,28,4,8,0,0,0,0,0,0
8475461,2021,Andrew Agozzino,OTT,L,1,6.87,10,1,1,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0
8476323,2021,Max McCormick,SEA,L,10,81,113,8,15,0,0,0,0,0,3,11,2,1,2,2,5,10,1,2,0,0,0,0,0,0
8480069,2021,Cale Makar,COL,D,77,1976.43,2141,240,494,86,28,58,29,29,110,95,49,40,0,0,13,26,15,30,30,6,24,0,0,0
8473986,2021,Alex Killorn,TBL,L,82,1533.15,1890,164,273,59,25,34,19,15,26,88,42,30,2,10,33,66,23,46,14,6,8,0,0,0
8480259,2021,Ben Jones,VGK,C,2,16.08,24,1,3,0,0,0,0,0,1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0
8478400,2021,Colin White,OTT,C,24,368.1,472,47,72,10,3,7,5,2,4,28,4,10,86,91,2,4,2,4,7,2,5,0,0,0
8482070,2021,Mitchell Chaffee,MIN,R,2,14.9,20,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477476,2021,Artturi Lehkonen,COL,L,74,1117.03,1562,155,269,38,19,19,12,7,39,82,18,16,8,21,11,22,11,22,3,2,1,2,2,0
8476879,2021,Cody Ceci,EDM,D,78,1629.92,1843,102,213,28,5,23,7,16,121,117,15,39,0,0,7,14,2,4,0,0,0,3,0,3
8482097,2021,Jack Quinn,BUF,R,2,29.75,40,6,9,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8478472,2021,Mathieu Joseph,OTT,R,69,979.67,1348,86,150,30,12,18,10,8,27,106,45,20,20,28,13,29,20,43,0,0,0,4,2,2
8480188,2021,Fabian Zetterlund,NJD,L,14,186.8,257,36,50,8,3,5,3,2,7,16,3,1,2,1,0,0,0,0,0,0,0,0,0,0
8474157,2021,Max Pacioretty,VGK,L,39,677.77,794,148,262,37,19,18,9,9,21,30,15,23,2,7,10,23,6,15,10,3,7,0,0,0
8479550,2021,Tanner Laczynski,PHI,C,1,9.45,16,0,1,0,0,0,0,0,1,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0
8476458,2021,Ryan Strome,NYR,C,74,1356.08,1538,161,257,54,21,33,18,15,19,41,32,37,363,455,28,59,15,33,13,5,8,1,1,0
8482067,2021,Connor Mackey,CGY,D,3,40.73,71,4,8,1,0,1,0,1,1,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0
8479705,2021,Jeffrey Viel,SJS,L,34,299.32,438,30,52,5,3,2,1,1,11,84,13,9,4,8,30,84,24,72,0,0,0,0,0,0
8478051,2021,Max Willman,PHI,C,41,482.63,704,65,100,6,4,2,0,2,10,53,14,8,2,5,8,16,5,10,0,0,0,0,0,0
8476410,2021,Josh Leivo,CAR,L,7,64.6,97,10,14,3,1,2,1,1,1,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8471794,2021,Darren Helm,COL,C,68,717.48,1037,93,146,15,7,8,5,3,27,114,25,7,103,130,7,14,4,8,0,0,0,2,1,1
8475797,2021,Jarred Tinordi,NYR,D,7,90.45,130,5,15,1,1,0,0,0,8,17,0,1,0,0,2,7,2,7,0,0,0,0,0,0
8479371,2021,Dante Fabbro,NSH,D,66,1257.45,1606,88,189,24,3,21,11,10,105,69,22,35,0,0,12,24,11,24,0,0,0,0,0,0
8478106,2021,Dylan Sikura,COL,C,5,49.78,71,3,4,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8480053,2021,Sasha Chmelevski,SJS,C,19,250.5,350,31,60,8,0,8,4,4,4,20,8,3,31,48,2,4,1,2,0,0,0,0,0,0
8476958,2021,Jaccob Slavin,CAR,D,79,1858.87,2072,165,341,42,4,38,14,24,121,50,74,43,0,0,5,10,7,14,6,1,5,2,0,2
8482089,2021,Jake Neighbours,STL,L,9,84.18,123,8,11,2,1,1,1,0,1,10,0,1,1,2,1,2,1,2,0,0,0,0,0,0
8478466,2021,Daniel Sprong,SEA,R,63,818.2,979,153,269,20,14,6,4,2,12,43,20,24,0,4,4,8,7,14,2,2,0,0,0,0
8476960,2021,Andreas Athanasiou,LAK,C,28,426.55,547,71,123,17,11,6,3,3,10,11,15,9,13,7,2,4,12,24,1,0,1,0,0,0
8479413,2021,Sean Day,TBL,D,2,21.42,33,2,3,0,0,0,0,0,2,4,1,0,0,0,0,0,1,4,0,0,0,0,0,0
8480441,2021,Trey Fix-Wolansky,CBJ,R,6,37.72,62,5,9,2,1,1,0,1,4,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
8479393,2021,Noah Gregor,SJS,C,63,940.95,1296,156,263,23,8,15,7,8,49,118,28,14,12,23,11,25,10,23,3,0,3,0,0,0
8477126,2021,Jayson Megna,COL,C,20,206.1,292,19,32,3,0,3,2,1,9,27,8,1,56,60,2,4,2,4,0,0,0,0,0,0
8477479,2021,Tyler Bertuzzi,DET,L,68,1351.53,1470,180,306,62,30,32,18,14,41,65,42,57,6,17,17,37,29,61,10,4,6,2,1,1
8480879,2021,Jacob Bernard-Docker,OTT,D,8,118.15,150,6,12,1,0,1,1,0,3,4,2,2,0,0,2,4,0,0,0,0,0,0,0,0
8474161,2021,Jakub Voracek,CBJ,R,79,1379.28,1615,147,253,62,6,56,40,16,28,27,44,51,5,28,12,24,25,50,21,1,20,0,0,0
8474578,2021,Erik Karlsson,SJS,D,50,1173.52,1389,117,248,35,10,25,13,12,45,18,52,63,0,0,7,14,11,22,9,0,9,0,0,0
8477505,2021,Alex Wennberg,SEA,C,80,1428.15,1791,95,152,37,11,26,16,10,44,47,45,37,555,635,14,28,12,24,6,2,4,1,0,1
8475763,2021,Kevin Hayes,PHI,C,48,860.33,1103,126,209,31,10,21,13,8,12,36,30,20,260,347,8,16,12,24,2,1,1,1,0,1
8475764,2021,Cam Fowler,ANA,D,76,1855.63,2084,124,300,42,9,33,16,17,116,37,31,46,0,0,8,14,5,10,18,6,12,0,0,0
8476807,2021,Matt Tennyson,NSH,D,8,103.28,149,5,11,3,0,3,2,1,4,12,1,7,0,0,2,4,0,0,0,0,0,0,0,0
8480070,2021,Ian Mitchell,CHI,D,8,95.45,141,2,9,1,0,1,1,0,9,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
8470638,2021,Patrice Bergeron,BOS,C,73,1326.42,1682,293,427,65,25,40,19,21,45,78,37,21,991,609,16,32,12,24,21,7,14,3,0,3
8481600,2021,Tobias Bjornfot,LAK,D,70,1173.4,1476,53,110,8,0,8,3,5,58,61,10,30,0,0,3,6,9,18,0,0,0,0,0,0
8478996,2021,Adam Brooks,WPG,C,25,223.7,311,14,21,3,2,1,1,0,6,11,3,3,23,34,1,2,1,2,0,0,0,0,0,0
8478452,2021,Caleb Jones,CHI,D,66,1236.83,1530,95,165,21,5,16,7,9,84,100,26,43,0,0,11,22,10,20,3,0,3,0,0,0
8481032,2021,Paul Cotter,VGK,C,7,61.68,93,11,17,2,2,0,0,0,1,17,1,0,0,1,3,6,1,2,0,0,0,0,0,0
8475762,2021,Derek Forbort,BOS,D,76,1377.22,1791,64,132,14,4,10,3,7,100,133,15,32,0,0,17,38,14,34,0,0,0,1,0,1
8471215,2021,Evgeni Malkin,PIT,C,41,751.52,885,129,203,42,20,22,10,12,18,21,41,48,164,212,11,24,13,26,17,8,9,0,0,0
8481524,2021,Bowen Byram,COL,D,30,564.23,708,49,102,17,5,12,6,6,26,53,14,11,0,0,6,12,1,2,0,0,0,0,0,0
8479439,2021,Jacob MacDonald,COL,D,8,80.73,113,17,26,0,0,0,0,0,3,9,0,2,0,0,1,2,2,4,0,0,0,0,0,0
8481618,2021,Alex Newhook,COL,C,71,963.07,1262,113,203,33,13,20,11,9,36,40,20,13,136,256,6,12,12,24,6,3,3,0,0,0
8476917,2021,Adam Pelech,NYI,D,78,1659.92,2087,104,225,28,3,25,10,15,128,99,49,48,0,0,16,32,4,8,0,0,0,2,0,2
8478425,2021,Brendan Guhle,ANA,D,6,88,111,6,18,0,0,0,0,0,4,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0
8475772,2021,Riley Sheahan,SEA,C,69,831.08,1217,69,109,17,4,13,8,5,28,16,18,12,263,296,1,2,11,22,0,0,0,2,0,2
8480192,2021,Johnathan Kovacevic,WPG,D,4,43.25,59,7,13,0,0,0,0,0,3,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0
8471709,2021,Marc-Edouard Vlasic,SJS,D,75,1141.15,1598,63,145,14,3,11,5,6,90,54,17,31,0,0,9,18,6,12,0,0,0,0,0,0
8477845,2021,Trevor van Riemsdyk,WSH,D,72,1257.7,1589,75,147,17,1,16,6,10,129,25,30,19,0,0,12,30,17,40,0,0,0,1,0,1
8477426,2021,Nicholas Paul,TBL,L,80,1320.95,1746,166,303,32,16,16,5,11,56,106,59,32,426,419,10,29,14,37,2,2,0,2,1,1
8480078,2021,Filip Chytil,NYR,C,67,882.73,1093,135,231,22,8,14,8,6,27,24,23,28,135,176,7,14,11,24,1,0,1,0,0,0
8478493,2021,Joel Eriksson Ek,MIN,C,77,1430.52,1641,224,331,49,26,23,11,12,44,138,30,12,697,768,14,28,27,56,14,11,3,0,0,0
8478043,2021,Sam Lafferty,CHI,C,56,759.98,1053,80,123,13,5,8,7,1,26,137,23,19,108,155,12,33,15,39,0,0,0,0,0,0
8477073,2021,Kurtis MacDermid,COL,D,58,429.15,667,46,89,5,2,3,2,1,22,105,5,12,0,0,19,59,9,36,0,0,0,0,0,0
8478402,2021,Connor McDavid,EDM,C,80,1765.3,1757,315,481,123,44,79,49,30,26,75,73,68,562,484,15,35,50,104,40,10,30,1,0,1
8481582,2021,Nicholas Robertson,TOR,L,10,102.72,155,14,21,1,1,0,0,0,2,10,3,4,0,0,2,4,0,0,0,0,0,0,0,0
8470621,2021,Corey Perry,TBL,R,82,1108.6,1412,153,242,40,19,21,17,4,28,73,19,22,2,2,25,56,30,66,7,5,2,0,0,0
8478486,2021,Chase Pearson,DET,C,3,20.27,27,2,5,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0
8474618,2021,Marco Scandella,STL,D,70,1269.82,1892,76,142,14,3,11,5,6,70,106,18,38,0,0,9,18,2,4,0,0,0,2,0,2
8478856,2021,Conor Garland,VAN,R,77,1261.77,1677,203,331,52,19,33,22,11,22,52,50,36,5,5,13,26,32,64,3,1,2,0,0,0
8475191,2021,Reilly Smith,VGK,R,56,995.88,1262,150,250,38,16,22,13,9,23,55,29,42,4,4,4,8,9,18,6,2,4,4,2,2
8480887,2021,Jordan Harris,MTL,D,10,162.8,190,9,15,1,1,0,0,0,11,10,3,8,0,0,4,8,2,4,0,0,0,0,0,0
8476545,2021,Kurtis Gabriel,CHI,R,2,12.05,16,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8476429,2021,Scott Mayfield,NYI,D,61,1206.35,1483,80,202,18,3,15,8,7,109,77,15,53,0,0,17,45,7,20,0,0,0,1,0,1
