playerid,season,name,team,position,games_played,mins_played,shifts,shots_on_goal,shot_attempts,points,goals,assists,primary_assists,secondary_assists,blocked_shots,hits,takeaways,giveaways,faceoffswon,faceoffslost,penalties,penalty_mins,penaltiesdrawn,penalityminutesdrawn,pp_points,pp_goals,pp_assists,pk_points,pk_goals,pk_assists
8480821,2019,Filip Zadina,DET,R,28,422.47,512,60,107,15,8,7,4,3,10,11,12,17,1,0,1,2,3,6,7,4,3,0,0,0
8478133,2019,Jake Evans,MTL,C,13,135.37,194,14,25,3,2,1,0,1,5,16,5,3,29,26,0,0,1,2,0,0,0,0,0,0
8477353,2019,Tyler Motte,VAN,C,34,441.08,653,37,75,8,4,4,3,1,38,117,15,9,7,11,5,10,7,14,0,0,0,0,0,0
8476994,2019,Vinnie Hinostroza,ARI,R,68,889.88,1278,132,209,22,5,17,5,12,26,52,30,20,26,35,7,14,16,32,1,0,1,1,0,1
8477463,2019,Steven Santini,NSH,D,2,19.1,33,1,2,0,0,0,0,0,0,3,0,0,0,0,1,2,1,2,0,0,0,0,0,0
8477839,2019,Conor Sheary,PIT,L,63,824.08,1081,102,167,23,10,13,8,5,26,28,19,18,2,3,5,10,9,16,3,1,2,0,0,0
8478585,2019,Derek Ryan,CGY,C,68,988.68,1345,102,169,29,10,19,11,8,34,12,34,26,383,349,5,10,7,14,4,1,3,1,0,1
8478500,2019,Ivan Provorov,PHI,D,69,1705.38,2017,149,272,37,12,25,13,12,111,84,16,67,0,0,13,24,15,30,16,7,9,0,0,0
8481600,2019,Tobias Bjornfot,L.A,D,3,38.92,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479996,2019,Cody Glass,VGK,C,39,520.63,626,51,84,12,5,7,5,2,6,15,18,17,60,83,3,6,4,8,6,1,5,0,0,0
8477455,2019,Jacob de la Rose,STL,L,50,534.95,780,46,70,9,2,7,4,3,16,120,13,8,118,156,5,10,4,8,0,0,0,0,0,0
8478211,2019,Dryden Hunt,FLA,L,21,220.35,308,33,48,4,0,4,2,2,7,37,4,4,0,0,7,14,2,4,0,0,0,0,0,0
8478046,2019,Danton Heinen,ANA,L,66,951.05,1155,108,182,26,10,16,7,9,34,35,19,30,5,8,5,10,7,14,6,3,3,0,0,0
8478474,2019,Lawson Crouse,ARI,L,66,897.1,1281,109,170,24,15,9,8,1,29,201,28,22,24,23,12,33,19,47,0,0,0,1,1,0
8475764,2019,Cam Fowler,ANA,D,60,1308.1,1656,117,203,29,9,20,7,13,58,25,21,32,0,0,10,20,2,4,7,2,5,0,0,0
8474715,2019,Cam Atkinson,CBJ,R,44,781.53,1017,148,220,26,12,14,9,5,21,18,26,21,27,30,3,6,8,16,5,2,3,0,0,0
8476207,2019,Brian Gibbons,CAR,C,15,145.62,211,9,16,0,0,0,0,0,9,7,8,7,0,0,2,4,1,2,0,0,0,0,0,0
8477043,2019,Christian Djoos,ANA,D,10,185.72,247,12,25,3,1,2,1,1,10,2,2,5,0,0,0,0,0,0,1,0,1,0,0,0
8475907,2019,Micheal Ferland,VAN,L,14,137.13,218,15,19,5,1,4,3,1,2,40,2,1,2,0,2,7,2,7,0,0,0,0,0,0
8477407,2019,Anthony Duclair,OTT,L,66,1070.4,1540,184,314,40,23,17,11,6,39,53,18,46,3,3,9,18,11,22,5,2,3,1,1,0
8474849,2019,Antoine Roussel,VAN,L,41,481.55,760,55,92,12,7,5,3,2,14,43,7,13,6,6,15,33,3,9,0,0,0,0,0,0
8476902,2019,Esa Lindell,DAL,D,69,1615.77,1892,98,201,23,3,20,10,10,127,89,31,62,0,0,6,12,8,16,7,1,6,2,0,2
8477220,2019,Nate Schmidt,VGK,D,59,1277.92,1558,112,225,31,7,24,12,12,91,25,33,39,0,0,6,12,1,2,7,1,6,0,0,0
8474589,2019,Tyler Ennis,EDM,C,70,1031.4,1310,159,272,37,16,21,15,6,26,96,26,19,7,8,10,20,16,32,9,4,5,0,0,0
8476931,2019,Jake McCabe,BUF,D,66,1220.22,1469,75,148,13,3,10,5,5,91,91,19,21,1,0,14,31,7,17,0,0,0,1,1,0
8471887,2019,Patric Hornqvist,PIT,R,52,827.27,1072,170,235,35,18,17,8,9,40,107,12,8,2,4,15,36,21,48,8,3,5,0,0,0
8474685,2019,Matt Calvert,COL,L,50,701.12,967,89,141,25,12,13,8,5,22,58,21,13,12,13,11,39,19,55,0,0,0,4,3,1
8477850,2019,Christian Folin,MTL,D,16,230.85,299,13,31,2,1,1,0,1,20,38,1,8,0,0,5,13,1,5,0,0,0,0,0,0
8479423,2019,Alex Nylander,CHI,L,65,788.02,973,94,151,25,10,15,9,6,14,29,25,23,4,14,5,10,13,26,2,0,2,0,0,0
8474134,2019,Yannick Weber,NSH,D,41,575.43,766,45,94,3,1,2,0,2,38,37,11,11,0,0,7,14,7,16,0,0,0,0,0,0
8476858,2019,Phillip Di Giuseppe,NYR,L,20,225.77,315,35,50,6,1,5,2,3,20,38,3,4,0,2,1,2,1,2,0,0,0,0,0,0
8479526,2019,Otto Koivula,NYI,L,12,94.93,127,4,5,0,0,0,0,0,4,12,2,3,23,41,1,2,1,2,0,0,0,0,0,0
8477244,2019,Chad Ruhwedel,PIT,D,41,605.28,880,44,84,6,2,4,0,4,25,74,7,17,0,0,6,12,8,18,0,0,0,0,0,0
8477085,2019,Ashton Sautner,VAN,D,1,2.82,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478452,2019,Caleb Jones,EDM,D,43,604.53,756,37,78,9,4,5,4,1,45,33,8,26,0,0,5,10,7,14,1,0,1,0,0,0
8479293,2019,Brandon Tanev,PIT,L,68,1004.45,1555,96,162,25,11,14,4,10,65,244,33,37,6,9,8,16,18,36,0,0,0,1,0,1
8480031,2019,Max Comtois,ANA,L,29,405.12,551,32,72,11,5,6,3,3,8,61,5,19,3,13,9,24,8,22,3,2,1,0,0,0
8475834,2019,Marcus Sorensen,S.J,L,66,912.88,1285,77,123,18,7,11,8,3,18,56,28,18,3,17,8,16,14,30,0,0,0,1,1,0
8476822,2019,Luke Glendening,DET,C,60,921.2,1323,76,123,9,6,3,3,0,68,147,10,18,393,306,7,14,9,20,0,0,0,1,1,0
8475796,2019,Mark Pysyk,FLA,D,57,727.62,978,63,104,17,9,8,5,3,38,44,26,15,3,3,9,18,4,8,0,0,0,0,0,0
8481641,2019,Joel Kiviranta,DAL,L,11,116.38,181,13,25,1,1,0,0,0,3,17,5,3,0,0,2,4,0,0,0,0,0,0,0,0
8480341,2019,Adam Johnson,PIT,C,7,46.87,77,5,6,2,1,1,1,0,3,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0
8475754,2019,Brock Nelson,NYI,C,68,1279.9,1648,175,272,53,26,27,14,13,43,49,26,52,611,573,15,32,12,24,6,4,2,0,0,0
8479410,2019,Mikhail Sergachev,T.B,D,70,1414.33,1631,117,273,33,10,23,9,14,99,105,18,39,0,0,21,48,7,20,12,5,7,1,1,0
8479411,2019,Vitaly Abramov,OTT,R,2,11.57,20,3,4,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8481516,2019,Joel Kellman,S.J,C,31,358.4,523,31,50,7,3,4,3,1,18,28,8,8,112,125,2,4,3,6,0,0,0,1,0,1
8479420,2019,Tage Thompson,BUF,C,1,6.98,11,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8477494,2019,Jonathan Drouin,MTL,L,27,423.95,543,52,83,15,7,8,5,3,5,25,12,11,4,8,7,14,6,12,3,1,2,0,0,0
8480796,2019,Martin Fehervary,WSH,D,6,95.85,130,7,16,1,0,1,0,1,2,14,2,2,0,0,3,6,0,0,0,0,0,0,0,0
8471218,2019,Blake Wheeler,WPG,R,71,1371.92,1683,180,308,64,22,42,27,15,51,102,37,46,325,326,17,37,21,45,21,4,17,2,1,1
8470610,2019,Zach Parise,MIN,L,69,1186.65,1441,155,238,45,25,20,11,9,38,27,21,22,41,36,4,8,15,30,16,11,5,1,1,0
8480012,2019,Elias Pettersson,VAN,C,68,1247.12,1571,160,326,66,28,38,25,13,42,63,36,33,59,80,9,18,30,60,22,7,15,0,0,0
8471215,2019,Evgeni Malkin,PIT,C,55,1072.87,1339,171,293,74,25,49,27,22,22,38,70,69,441,434,29,58,22,44,21,6,15,0,0,0
8474618,2019,Marco Scandella,STL,D,61,1064.35,1355,75,167,13,5,8,3,5,59,77,18,48,0,0,10,20,7,14,0,0,0,0,0,0
8478844,2019,Mikhail Vorobyev,PHI,C,20,208.37,314,15,28,3,1,2,1,1,3,4,5,4,78,62,3,6,1,2,0,0,0,0,0,0
8475825,2019,Jani Hakanpaa,ANA,D,4,69.55,96,3,10,0,0,0,0,0,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8477426,2019,Nick Paul,OTT,L,56,807.55,1143,104,185,20,9,11,6,5,39,122,27,19,189,184,9,24,15,38,1,0,1,0,0,0
8476983,2019,Paul LaDue,L.A,D,2,25.6,26,2,6,1,0,1,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8476462,2019,Dougie Hamilton,CAR,D,47,1093.35,1308,170,340,40,14,26,13,13,63,52,22,40,0,0,16,32,5,10,12,1,11,1,0,1
8471233,2019,Travis Zajac,N.J,C,69,1180.87,1478,73,124,24,9,15,8,7,39,58,36,17,578,514,14,28,5,10,1,1,0,3,1,2
8470604,2019,Jeff Carter,L.A,C,60,1014.63,1383,181,290,27,16,11,8,3,23,66,13,20,382,362,18,36,7,14,4,1,3,0,0,0
8476166,2019,Taylor Fedun,DAL,D,27,370.72,583,40,82,9,2,7,5,2,19,16,2,12,0,0,4,8,2,4,0,0,0,0,0,0
8475193,2019,Tomas Tatar,MTL,L,68,1107.73,1511,161,263,61,21,40,19,21,24,79,31,29,9,16,18,36,6,12,13,7,6,0,0,0
8475279,2019,Ben Chiarot,MTL,D,69,1596.93,1740,130,294,21,9,12,7,5,128,151,17,86,0,0,24,51,6,15,0,0,0,0,0,0
8470775,2019,Nate Thompson,PHI,C,70,895.62,1381,67,115,14,4,10,7,3,50,117,25,33,433,354,12,30,3,12,0,0,0,1,0,1
8474673,2019,TJ Brodie,CGY,D,64,1308.1,1670,65,165,19,4,15,4,11,87,20,34,52,0,0,18,36,9,18,1,0,1,0,0,0
8477955,2019,Jared McCann,PIT,C,66,1004.4,1462,150,249,35,14,21,10,11,27,90,33,29,265,305,7,17,19,39,5,1,4,0,0,0
8475790,2019,Erik Gudbranson,ANA,D,51,988.27,1302,77,162,9,3,6,4,2,59,89,0,33,0,0,18,45,8,25,0,0,0,1,0,1
8480185,2019,Eetu Luostarinen,CAR,C,8,79.37,109,9,12,1,0,1,1,0,2,9,2,1,33,30,0,0,3,6,0,0,0,0,0,0
8478949,2019,Kole Sherwood,CBJ,R,3,20.58,29,6,6,0,0,0,0,0,1,10,2,0,0,1,1,2,1,2,0,0,0,0,0,0
8476479,2019,Phillip Danault,MTL,C,71,1336.65,1814,131,209,47,13,34,16,18,38,119,34,50,728,607,16,32,16,32,4,1,3,0,0,0
8474157,2019,Max Pacioretty,VGK,L,71,1269.7,1434,306,552,66,32,34,23,11,35,90,32,55,51,44,19,44,17,40,18,8,10,0,0,0
8475718,2019,Justin Holl,TOR,D,68,1257.45,1601,88,184,18,2,16,6,10,83,89,21,59,0,0,20,43,5,13,0,0,0,0,0,0
8478831,2019,Kevin Stenlund,CBJ,C,32,447.95,570,57,100,10,6,4,2,2,22,19,6,9,52,77,4,8,8,16,5,3,2,0,0,0
8478010,2019,Brayden Point,T.B,C,66,1235.03,1472,138,274,62,23,39,27,12,30,24,30,19,395,376,4,11,15,33,13,8,5,0,0,0
8477511,2019,Anthony Mantha,DET,R,43,811.93,910,136,235,38,16,22,15,7,25,49,22,30,16,22,17,34,13,26,6,4,2,0,0,0
8475178,2019,Zack Kassian,EDM,R,59,920.37,1059,99,164,34,15,19,10,9,8,157,26,45,1,2,20,49,10,29,0,0,0,0,0,0
8471794,2019,Darren Helm,DET,L,68,932.35,1307,102,154,16,9,7,3,4,26,88,24,30,15,13,12,27,10,20,0,0,0,2,1,1
8475413,2019,Justin Dowling,DAL,C,29,317.78,475,29,50,6,3,3,3,0,12,25,15,9,41,55,4,8,0,0,0,0,0,0,0,0
8475164,2019,Jakob Silfverberg,ANA,R,66,1149,1551,150,266,39,21,18,13,5,41,27,40,32,8,33,7,14,15,30,6,4,2,2,2,0
8477846,2019,Ryan Carpenter,CHI,C,69,970.87,1338,80,127,15,3,12,7,5,48,117,29,29,265,346,9,18,12,24,0,0,0,3,1,2
8478833,2019,J.C. Beaudin,OTT,C,22,187.28,296,18,28,1,0,1,0,1,11,51,1,2,62,56,2,7,3,9,0,0,0,0,0,0
8478512,2019,Austin Czarnik,CGY,C,8,81.77,111,9,13,3,2,1,0,1,2,1,6,2,2,4,0,0,1,2,1,1,0,0,0,0
8474207,2019,Nick Holden,VGK,D,61,1148.22,1458,101,204,14,6,8,2,6,73,129,26,35,1,0,6,13,5,13,1,1,0,1,0,1
8475793,2019,Ryan Johansen,NSH,C,68,1160.22,1491,101,158,36,14,22,7,15,34,39,39,24,550,484,16,35,6,12,9,3,6,1,1,0
8475792,2019,Brett Connolly,FLA,R,68,983.68,1244,117,192,32,19,13,4,9,16,55,27,22,6,11,12,24,5,8,4,4,0,0,0,0
8478874,2019,Adam Gaudette,VAN,C,59,720.78,1095,76,150,33,13,20,6,14,19,29,23,15,183,262,10,25,9,23,12,4,8,0,0,0
8476886,2019,Slater Koekkoek,CHI,D,42,703.62,908,47,117,10,1,9,3,6,58,64,9,27,0,0,16,32,8,16,0,0,0,0,0,0
8477359,2019,Tucker Poolman,WPG,D,57,995.48,1291,64,149,16,4,12,5,7,59,58,14,45,0,0,7,14,5,10,0,0,0,1,1,0
8473453,2019,Trevor Lewis,L.A,C,56,666.82,975,91,148,11,5,6,4,2,22,68,11,14,45,71,8,16,11,22,0,0,0,0,0,0
8478891,2019,Mason Appleton,WPG,C,46,513.47,691,55,92,8,5,3,2,1,12,20,11,10,5,8,5,12,11,22,0,0,0,1,1,0
8476455,2019,Gabriel Landeskog,COL,L,54,1079.6,1197,144,253,44,20,24,16,8,35,86,39,25,272,213,22,47,15,33,15,5,10,0,0,0
8476457,2019,Adam Larsson,EDM,D,49,965.13,1140,58,124,6,1,5,2,3,82,112,16,35,0,0,11,25,3,6,0,0,0,0,0,0
8476906,2019,Shayne Gostisbehere,PHI,D,42,768.33,991,73,147,12,5,7,0,7,37,14,9,27,0,0,10,20,14,28,5,1,4,0,0,0
8478996,2019,Adam Brooks,TOR,C,7,54.97,80,2,5,3,0,3,2,1,1,0,2,1,5,5,0,0,1,2,0,0,0,0,0,0
8479346,2019,Dillon Dube,CGY,C,45,570.25,723,58,107,16,6,10,5,5,13,59,17,16,0,2,3,6,7,14,2,1,1,0,0,0
8480800,2019,Quinn Hughes,VAN,D,68,1470.45,1609,125,311,53,8,45,23,22,46,7,35,60,0,1,11,22,14,28,23,3,20,0,0,0
8475098,2019,Tyler Bozak,STL,C,68,1027.82,1382,108,158,29,13,16,10,6,33,32,29,20,361,296,5,10,7,14,4,2,2,0,0,0
8477971,2019,Andreas Englund,OTT,D,24,261.52,375,10,23,3,0,3,3,0,16,58,4,5,0,0,3,12,5,16,0,0,0,0,0,0
8477520,2019,Jean-Sebastien Dea,BUF,C,3,22.9,31,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8477527,2019,Ross Johnston,NYI,L,32,255.07,362,16,25,4,3,1,1,0,14,93,2,4,1,0,15,48,11,40,0,0,0,0,0,0
8477290,2019,Michael Raffl,PHI,L,58,714.1,1113,67,94,19,9,10,8,2,25,72,19,23,99,96,7,14,9,18,1,0,1,1,1,0
8475730,2019,Stephen Johns,DAL,D,17,300.67,390,30,65,5,2,3,1,2,20,50,5,11,0,0,5,10,1,2,0,0,0,0,0,0
8476856,2019,Matt Dumba,MIN,D,69,1551.47,1655,167,370,24,6,18,10,8,88,98,20,35,0,0,19,41,13,29,7,1,6,1,0,1
8480789,2019,Oliver Wahlstrom,NYI,R,9,92.6,126,9,16,0,0,0,0,0,4,10,1,5,0,3,2,4,0,0,0,0,0,0,0,0
8479353,2019,Brett Howden,NYR,C,70,919.63,1332,63,99,19,9,10,6,4,67,69,25,25,252,271,14,28,11,22,2,1,1,2,0,2
8471769,2019,Niklas Hjalmarsson,ARI,D,27,506.9,655,18,39,5,1,4,2,2,45,20,11,20,0,0,7,14,1,2,0,0,0,1,0,1
8475461,2019,Andrew Agozzino,ANA,L,22,161.97,248,10,18,4,1,3,2,1,7,25,5,4,38,37,2,4,3,6,0,0,0,0,0,0
8479557,2019,Calvin Thurkauf,CBJ,C,3,24.77,36,1,3,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8479347,2019,Tyler Benson,EDM,L,7,72.65,98,6,14,1,0,1,1,0,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0
8473560,2019,Korbinian Holzer,ANA,D,50,787.15,1150,39,75,4,1,3,0,3,96,97,2,28,0,0,17,37,7,17,0,0,0,1,0,1
8477944,2019,Jakub Vrana,WSH,L,69,1026.75,1231,187,312,52,25,27,19,8,16,29,31,42,6,5,9,18,11,20,12,1,11,0,0,0
8476293,2019,Scott Wilson,BUF,L,6,69.78,96,8,12,2,1,1,1,0,0,3,5,0,0,0,1,2,0,0,0,0,0,0,0,0
8474717,2019,Mark Barberio,COL,D,21,296.07,391,29,46,2,0,2,2,0,19,13,6,13,0,0,8,16,3,6,0,0,0,0,0,0
8475752,2019,Tyler Pitlick,PHI,C,63,754.42,1151,77,128,20,9,11,9,2,42,132,28,15,5,14,6,12,11,22,0,0,0,0,0,0
8478463,2019,Anthony Beauvillier,NYI,L,68,1173.98,1506,130,233,38,18,20,15,5,36,86,29,51,9,4,6,15,16,35,6,3,3,1,1,0
8480945,2019,Juuso Riikola,PIT,D,36,501.05,724,37,83,7,1,6,3,3,24,74,8,16,0,0,3,6,3,6,2,0,2,0,0,0
8478413,2019,Jordan Greenway,MIN,L,67,948.62,1249,93,162,28,8,20,15,5,44,95,41,30,15,12,23,54,17,40,3,0,3,0,0,0
8477343,2019,Tyler Lewington,WSH,D,6,60.95,80,2,6,0,0,0,0,0,7,13,1,3,0,0,2,7,2,7,0,0,0,0,0,0
8476443,2019,Xavier Ouellet,MTL,D,12,166.92,214,8,28,3,0,3,2,1,15,24,1,4,0,0,2,4,2,4,0,0,0,0,0,0
8478038,2019,Devon Toews,NYI,D,68,1391.82,1731,123,260,28,6,22,7,15,76,55,33,57,0,0,8,16,4,8,7,1,6,0,0,0
8474818,2019,Jordie Benn,VAN,D,44,707.58,988,57,114,7,1,6,4,2,61,44,7,17,0,0,7,17,8,19,0,0,0,0,0,0
8475745,2019,Charlie Coyle,BOS,C,70,1173.98,1422,145,240,37,16,21,17,4,34,82,48,33,326,373,9,21,19,43,5,1,4,2,2,0
8478569,2019,Noel Acciari,FLA,C,65,1034.73,1402,106,187,25,19,6,3,3,99,119,30,21,375,412,9,21,18,37,0,0,0,0,0,0
8475171,2019,Oliver Ekman-Larsson,ARI,D,66,1514.33,1833,133,269,30,9,21,7,14,64,129,19,45,0,0,19,38,15,30,6,2,4,0,0,0
8477501,2019,Valeri Nichushkin,COL,R,65,913.32,1177,114,181,27,14,13,5,8,21,84,38,18,2,3,4,14,10,24,1,1,0,1,1,0
8475760,2019,Nick Bjugstad,PIT,C,13,159.03,231,18,39,3,1,2,1,1,7,19,3,5,38,58,4,8,4,8,0,0,0,0,0,0
8475163,2019,Alex Chiasson,EDM,R,65,845.03,1026,97,158,24,11,13,7,6,15,56,14,20,0,4,10,22,4,8,11,5,6,0,0,0
8477366,2019,Luke Johnson,MIN,C,3,34.75,47,1,1,0,0,0,0,0,0,6,0,0,16,16,0,0,0,0,0,0,0,0,0,0
8476326,2019,Josh Archibald,EDM,R,62,815.37,1107,63,118,21,12,9,8,1,44,164,25,10,0,2,6,12,9,18,0,0,0,3,2,1
8481640,2019,Lean Bergmann,S.J,C,12,97.82,132,11,17,1,0,1,1,0,5,29,3,0,0,2,2,4,4,8,0,0,0,0,0,0
8476779,2019,Brad Hunt,MIN,D,59,893.13,1052,106,183,19,8,11,7,4,39,12,15,14,0,0,3,6,1,2,10,3,7,0,0,0
8474000,2019,Steven Kampfer,BOS,D,10,136.02,190,13,28,2,0,2,1,1,8,15,4,1,0,0,1,2,2,4,2,0,2,0,0,0
8477986,2019,Brandon Montour,BUF,D,54,1051.27,1215,85,152,18,5,13,6,7,53,60,12,27,0,0,14,28,6,12,1,0,1,0,0,0
8481624,2019,Ilya Mikheyev,TOR,R,39,606.25,850,96,171,23,8,15,8,7,13,26,24,14,3,1,2,4,5,10,0,0,0,0,0,0
8475766,2019,Austin Watson,NSH,L,53,616.83,893,50,89,14,6,8,4,4,48,131,18,20,6,6,17,55,9,36,0,0,0,2,0,2
8480014,2019,Gabriel Vilardi,L.A,C,10,128.55,180,19,29,7,3,4,2,2,4,1,1,0,49,43,2,4,4,8,2,1,1,0,0,0
8477015,2019,Connor Brown,OTT,R,71,1423.93,1918,172,286,43,16,27,13,14,35,39,52,40,29,39,10,24,10,22,4,3,1,2,0,2
8473544,2019,Derick Brassard,NYI,C,66,905.08,1233,110,181,32,10,22,8,14,24,115,26,40,197,161,8,16,5,10,9,2,7,0,0,0
8475186,2019,John Moore,BOS,D,24,396.35,524,33,68,3,2,1,1,0,27,36,2,7,0,0,4,11,3,9,0,0,0,0,0,0
8475780,2019,Chris Wagner,BOS,R,67,832.22,1182,78,139,10,6,4,3,1,31,192,16,21,115,133,19,47,16,41,0,0,0,1,1,0
8474151,2019,Ryan McDonagh,T.B,D,50,1031.93,1192,49,133,12,1,11,7,4,100,36,25,32,0,0,9,21,10,23,0,0,0,1,0,1
8476884,2019,Derrick Pouliot,STL,D,2,16.67,28,1,3,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0
8474008,2019,Paul Carey,BOS,C,1,6.37,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480913,2019,Jordan Gross,ARI,D,2,32.35,45,3,5,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
8479359,2019,Beck Malenstyn,WSH,L,3,27.4,36,4,6,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8478109,2019,Victor Olofsson,BUF,L,54,992.85,1162,127,228,42,20,22,11,11,16,10,12,26,1,1,3,6,5,10,16,10,6,0,0,0
8480871,2019,Adam Boqvist,CHI,D,41,663.02,803,50,107,13,4,9,5,4,43,33,10,26,1,0,3,6,9,18,2,0,2,0,0,0
8476934,2019,Brock McGinn,CAR,L,68,897.02,1290,93,158,16,7,9,7,2,28,80,19,10,15,24,7,17,9,21,0,0,0,2,2,0
8474040,2019,Sam Gagner,DET,C,42,554.7,673,79,131,13,6,7,4,3,10,22,12,21,45,54,6,12,6,12,2,1,1,0,0,0
8475832,2019,Tom Kuhnhackl,NYI,R,28,315.83,450,28,46,6,3,3,2,1,22,31,4,11,0,0,1,2,5,10,0,0,0,1,0,1
8469459,2019,Mikko Koivu,MIN,C,55,855.73,1129,74,113,21,4,17,10,7,33,25,29,13,431,379,14,28,6,12,7,1,6,1,0,1
8477947,2019,Sonny Milano,ANA,L,54,704.02,872,73,106,23,7,16,9,7,13,26,22,28,0,0,13,26,16,32,2,0,2,0,0,0
8476960,2019,Andreas Athanasiou,EDM,L,55,871.68,1097,129,208,27,11,16,9,7,24,36,15,31,43,59,12,30,16,38,6,3,3,0,0,0
8476915,2019,Jujhar Khaira,EDM,L,64,796.65,1046,70,120,11,6,5,4,1,31,136,15,36,34,32,16,38,14,34,0,0,0,0,0,0
8465009,2019,Zdeno Chara,BOS,D,68,1428.35,1665,85,155,13,5,8,2,6,101,78,26,52,0,0,23,60,13,38,0,0,0,0,0,0
8471729,2019,Kris Russell,EDM,D,55,916.7,1162,44,80,9,0,9,4,5,99,71,31,37,0,0,7,14,5,10,0,0,0,1,0,1
8479415,2019,Michael McLeod,N.J,C,12,122.68,158,11,16,2,0,2,2,0,6,19,4,0,39,40,2,4,1,2,0,0,0,0,0,0
8477346,2019,MacKenzie Weegar,FLA,D,44,886.23,1105,77,132,18,7,11,5,6,66,75,24,38,0,1,13,33,7,25,0,0,0,0,0,0
8476917,2019,Adam Pelech,NYI,D,38,801.87,967,50,116,9,1,8,2,6,82,81,32,49,0,0,10,20,4,8,0,0,0,2,0,2
8477473,2019,Justin Bailey,VAN,R,2,10.65,16,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0
8478507,2019,John Marino,PIT,D,56,1130.95,1493,61,157,25,6,19,11,8,77,72,37,42,0,0,10,20,12,24,3,0,3,0,0,0
8475753,2019,Justin Faulk,STL,D,69,1399.95,1787,143,257,15,5,10,5,5,72,81,24,37,0,0,16,32,3,6,3,1,2,0,0,0
8478104,2019,Sammy Blais,STL,L,40,499.92,610,54,84,12,6,6,4,2,15,154,12,18,0,0,10,20,11,22,0,0,0,0,0,0
8477018,2019,Ben Hutton,L.A,D,65,1188.82,1415,114,224,16,4,12,4,8,76,51,12,41,0,0,7,14,3,6,0,0,0,0,0,0
8474884,2019,Mike Hoffman,FLA,L,68,1147.92,1336,214,413,57,29,28,15,13,21,33,31,51,7,8,14,28,14,28,19,11,8,0,0,0
8478975,2019,Mason Marchment,TOR,L,4,32.33,44,3,6,1,0,1,1,0,0,3,1,1,1,0,0,0,1,4,0,0,0,0,0,0
8477973,2019,Vladislav Kamenev,COL,C,38,340.78,456,32,64,8,1,7,6,1,16,34,18,7,57,50,4,8,4,8,2,0,2,0,0,0
8480830,2019,Andrei Svechnikov,CAR,R,68,1137.13,1422,183,319,61,24,37,18,19,27,116,29,66,0,1,27,54,19,38,18,5,13,0,0,0
8481019,2019,David Gustafsson,WPG,C,22,135.13,190,4,10,1,1,0,0,0,6,5,0,1,33,30,0,0,3,6,0,0,0,0,0,0
8475191,2019,Reilly Smith,VGK,R,71,1273.77,1583,169,266,54,27,27,15,12,29,55,58,41,3,9,10,20,8,16,5,3,2,4,2,2
8477512,2019,Frederik Gauthier,TOR,C,61,571.8,891,42,63,12,7,5,3,2,23,66,7,13,209,173,5,10,8,16,0,0,0,0,0,0
8471242,2019,Mike Green,EDM,D,50,1042.88,1287,75,165,11,3,8,4,4,66,61,12,41,0,0,16,32,6,14,3,1,2,0,0,0
8469455,2019,Jason Spezza,TOR,C,58,627.85,894,73,132,25,9,16,12,4,19,13,20,33,215,183,9,18,3,6,7,2,5,0,0,0
8476195,2019,Cory Conacher,T.B,C,4,44.35,66,5,11,1,0,1,0,1,1,3,5,1,0,0,2,4,1,2,0,0,0,0,0,0
8477946,2019,Dylan Larkin,DET,C,71,1506.25,1701,223,385,51,19,32,16,16,45,52,43,81,711,648,17,39,26,55,11,3,8,0,0,0
8480184,2019,Gustav Lindstrom,DET,D,16,264.62,363,9,25,1,0,1,1,0,15,19,3,7,0,0,7,14,1,2,1,0,1,0,0,0
8475430,2019,Brandon Manning,EDM,D,9,98.97,138,8,16,1,1,0,0,0,6,10,1,8,0,0,2,7,4,11,0,0,0,0,0,0
8476467,2019,Jamie Oleksiak,DAL,D,69,1089.4,1550,76,149,10,3,7,4,3,59,153,24,46,0,0,16,41,7,23,0,0,0,0,0,0
8473507,2019,Jeff Petry,MTL,D,71,1678.3,1824,158,377,40,11,29,15,14,79,177,30,88,0,0,13,26,13,26,11,2,9,1,1,0
